clientID,flag_zscore_anomaly,flag_score_deterioration,flag_exposure_spike,flag_salary_stopped,flag_overdraft_dependent,flag_card_acceleration,risk_flag_count
2666973724,False,False,False,False,False,False,0
2667243316,False,False,False,False,False,False,0
2667800428,False,False,False,False,False,False,0
2667800428,False,False,False,False,False,False,0
2667800428,False,False,False,False,False,False,0
2667800428,False,False,False,False,False,False,0
266878025,False,False,False,False,False,False,0
266878025,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668894153,False,False,False,False,False,False,0
2668910088,False,False,False,False,False,False,0
2668910088,False,False,False,False,False,False,0
2668910088,False,False,False,False,False,False,0
2668910088,False,False,False,False,False,False,0
26702383,False,False,False,False,False,False,0
267068041,False,False,False,False,False,False,0
2673511220,False,False,False,False,False,False,0
2673511220,False,False,False,False,False,False,0
2673511220,False,False,False,False,False,False,0
2673511220,False,False,False,False,False,False,0
2673638863,False,False,False,False,False,False,0
2673803340,False,False,False,False,False,False,0
2674085309,False,False,False,False,False,False,0
2674733396,False,False,False,False,False,False,0
2674813976,False,False,False,False,False,False,0
2674813976,False,False,False,False,False,False,0
2675200458,False,False,False,False,False,False,0
2675795530,False,False,False,False,False,False,0
2676172544,False,False,False,False,False,False,0
2676306725,False,False,False,False,False,False,0
2676528386,False,False,False,False,False,False,0
2676882299,False,False,False,False,False,False,0
2676910950,False,False,False,False,False,False,0
2677559911,False,False,False,False,False,False,0
2677743066,False,False,False,False,False,False,0
2678224670,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2678654964,False,False,False,False,False,False,0
2679956228,False,False,False,False,False,False,0
2679992915,False,False,False,False,False,False,0
2680285140,False,False,False,False,False,False,0
2681870530,False,False,False,False,False,False,0
2681963090,False,False,False,False,False,False,0
2681968324,False,False,False,False,False,False,0
2682052991,False,False,False,False,False,False,0
2682052991,False,False,False,False,False,False,0
2682052991,False,False,False,False,False,False,0
2682052991,False,False,False,False,False,False,0
2682453846,False,False,False,False,False,False,0
2682841707,False,False,False,False,False,False,0
2682901193,False,False,False,False,False,False,0
2683347917,False,False,False,False,False,False,0
2683390756,False,False,False,False,False,False,0
2683390756,False,False,False,False,False,False,0
2683390756,False,False,False,False,False,False,0
2683390756,False,False,False,False,False,False,0
2683907350,False,False,False,False,False,False,0
26851858,False,False,False,False,False,False,0
2685519998,False,False,False,False,False,False,0
2686067925,False,False,False,False,False,False,0
2686067925,False,False,False,False,False,False,0
2686067925,False,False,False,False,False,False,0
2686067925,False,False,False,False,False,False,0
2686394544,False,False,False,False,False,False,0
2686396113,False,False,False,False,False,False,0
268819433,False,False,False,False,False,False,0
2688451957,False,False,False,False,False,False,0
2689191286,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2690175327,False,False,False,False,False,False,0
2691010329,False,False,False,False,False,False,0
2691043407,False,False,False,False,False,False,0
2691378383,False,False,False,False,False,False,0
2692160784,False,False,False,False,False,False,0
2692980666,False,False,False,False,False,False,0
2694299803,False,False,False,False,False,False,0
2694299803,False,False,False,False,False,False,0
2694299803,False,False,False,False,False,False,0
2694299803,False,False,False,False,False,False,0
26949449,False,False,False,False,False,False,0
26949449,False,False,False,False,False,False,0
26949449,False,False,False,False,False,False,0
26949449,False,False,False,False,False,False,0
2695288733,False,False,False,False,False,False,0
2695406270,False,False,False,False,False,False,0
2695864310,False,False,False,False,False,False,0
2696007509,False,False,False,False,False,False,0
2696007509,False,False,False,False,False,False,0
2696374842,False,False,False,False,False,False,0
2696374842,False,False,False,False,False,False,0
2696374842,False,False,False,False,False,False,0
2696374842,False,False,False,False,False,False,0
2696671366,False,False,False,False,False,False,0
2696671366,False,False,False,False,False,False,0
2696671366,False,False,False,False,False,False,0
2696671366,False,False,False,False,False,False,0
2697136695,False,False,False,False,False,False,0
2697553021,False,False,False,False,False,False,0
269847828,False,False,False,False,False,False,0
2699838043,False,False,False,False,False,False,0
2700105290,False,False,False,False,False,False,0
2700105290,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
2700285433,False,False,False,False,False,False,0
27011488,False,False,False,False,False,False,0
2701536988,False,False,False,False,False,False,0
2701923204,False,False,False,False,False,False,0
2701923204,False,False,False,False,False,False,0
2701923204,False,False,False,False,False,False,0
2701923204,False,False,False,False,False,False,0
2702906332,False,False,False,False,False,False,0
2703118196,False,False,False,False,False,False,0
2703130360,False,False,False,False,False,False,0
2703243851,False,False,False,False,False,False,0
2703243851,False,False,False,False,False,False,0
2703243851,False,False,False,False,False,False,0
2703243851,False,False,False,False,False,False,0
27036800,False,False,False,False,False,False,0
2704157680,False,False,False,False,False,False,0
2704180531,False,False,False,False,False,False,0
2704180531,False,False,False,False,False,False,0
2704180531,False,False,False,False,False,False,0
2704180531,False,False,False,False,False,False,0
2704290121,False,False,False,False,False,False,0
2704290121,False,False,False,False,False,False,0
2704290121,False,False,False,False,False,False,0
2704290121,False,False,False,False,False,False,0
2704788680,False,False,False,False,False,False,0
2704788680,False,False,False,False,False,False,0
2704788680,False,False,False,False,False,False,0
2704788680,False,False,False,False,False,False,0
2704974009,False,False,False,False,False,False,0
2704974009,False,False,False,False,False,False,0
2705608738,False,False,False,False,False,False,0
2705626808,False,False,False,False,False,False,0
2706286552,False,False,False,False,False,False,0
27076376,False,False,False,False,False,False,0
27076376,False,False,False,False,False,False,0
27076376,False,False,False,False,False,False,0
27076376,False,False,False,False,False,False,0
2707775280,False,False,False,False,False,False,0
2707893672,False,False,False,False,False,False,0
2709149242,False,False,False,False,False,False,0
2709992073,False,False,False,False,False,False,0
2710875039,False,False,False,False,False,False,0
2711984763,False,False,False,False,False,False,0
2711984763,False,False,False,False,False,False,0
2711984763,False,False,False,False,False,False,0
2711984763,False,False,False,False,False,False,0
2712281471,False,False,False,False,False,False,0
2712308605,False,False,False,False,False,False,0
2713267495,False,False,False,False,False,False,0
2714006798,False,False,False,False,False,False,0
2714393088,False,False,False,False,False,False,0
2714393088,False,False,False,False,False,False,0
2714393088,False,False,False,False,False,False,0
2714393088,False,False,False,False,False,False,0
2716055315,False,False,False,False,False,False,0
2716055315,False,False,False,False,False,False,0
2716055315,False,False,False,False,False,False,0
2716055315,False,False,False,False,False,False,0
2716712839,False,False,False,False,False,False,0
2716941088,False,False,False,False,False,False,0
2716941088,False,False,False,False,False,False,0
2716941088,False,False,False,False,False,False,0
2716941088,False,False,False,False,False,False,0
2717768417,False,False,False,False,False,False,0
2717768417,False,False,False,False,False,False,0
2717768417,False,False,False,False,False,False,0
2717768417,False,False,False,False,False,False,0
2717877780,False,False,False,False,False,False,0
2718093071,False,False,False,False,False,False,0
2719216178,False,False,False,False,False,False,0
2719639331,False,False,False,False,False,False,0
2719639331,False,False,False,False,False,False,0
2719639331,False,False,False,False,False,False,0
2719639331,False,False,False,False,False,False,0
2719987143,False,False,False,False,False,False,0
2720012175,False,False,False,False,False,False,0
2720297884,False,False,False,False,False,False,0
2720366636,False,False,False,False,False,False,0
2720677312,False,False,False,False,False,False,0
2721175436,False,False,False,False,False,False,0
2721411073,False,False,False,False,False,False,0
27229153,False,False,False,False,False,False,0
27229153,False,False,False,False,False,False,0
2723891881,False,False,False,False,False,False,0
2724287938,False,False,False,False,False,False,0
2724739281,False,False,False,False,False,False,0
2725359252,False,False,False,False,False,False,0
2725459890,False,False,False,False,False,False,0
2725551310,False,False,False,False,False,False,0
2726162325,False,False,False,False,False,False,0
2726199356262,False,False,False,False,False,False,0
2726199356262,False,False,False,False,False,False,0
2726664688,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2727485896,False,False,False,False,False,False,0
2728146332,False,False,False,False,False,False,0
2729461632,False,False,False,False,False,False,0
2730351180,False,False,False,False,False,False,0
2730816539,False,False,False,False,False,False,0
2730816539,False,False,False,False,False,False,0
2730816539,False,False,False,False,False,False,0
2730816539,False,False,False,False,False,False,0
2731025263,False,False,False,False,False,False,0
2731025263,False,False,False,False,False,False,0
27314983,False,False,False,False,False,False,0
27314983,False,False,False,False,False,False,0
2731628727,False,False,False,False,False,False,0
2731653214,False,False,False,False,False,False,0
2731832581,False,False,False,False,False,False,0
2732907943,False,False,False,False,False,False,0
27335217,False,False,False,False,False,False,0
27335217,False,False,False,False,False,False,0
2733570899,False,False,False,False,False,False,0
2735095759,False,False,False,False,False,False,0
2735947065,False,False,False,False,False,False,0
2736782983,False,False,False,False,False,False,0
2736808458,False,False,False,False,False,False,0
2736853599,False,False,False,False,False,False,0
2736901859,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2737923960,False,False,False,False,False,False,0
2738244590,False,False,False,False,False,False,0
2738244590,False,False,False,False,False,False,0
2738244590,False,False,False,False,False,False,0
2738244590,False,False,False,False,False,False,0
2739108247,False,False,False,False,False,False,0
2739213371,False,False,False,False,False,False,0
2739407239,False,False,False,False,False,False,0
2739537331,False,False,False,False,False,False,0
2739537331,False,False,False,False,False,False,0
2739537331,False,False,False,False,False,False,0
2739537331,False,False,False,False,False,False,0
2739720422,False,False,False,False,False,False,0
2740366146,False,False,False,False,False,False,0
2740547236,False,False,False,False,False,False,0
2741132563,False,False,False,False,False,False,0
2742143782,False,False,False,False,False,False,0
2742143782,False,False,False,False,False,False,0
27428227,False,False,False,False,False,False,0
2742910507,False,False,False,False,False,False,0
2743872707,False,False,False,False,False,False,0
2744976134,False,False,False,False,False,False,0
2746676943,False,False,False,False,False,False,0
2747301941,False,False,False,False,False,False,0
2747301941,False,False,False,False,False,False,0
2747301941,False,False,False,False,False,False,0
2747301941,False,False,False,False,False,False,0
2747369726,False,False,False,False,False,False,0
2747947142,False,False,False,False,False,False,0
2748221715,False,False,False,False,False,False,0
2748396225,False,False,False,False,False,False,0
2748396225,False,False,False,False,False,False,0
2749242336,False,False,False,False,False,False,0
2750017789,False,False,False,False,False,False,0
2750017789,False,False,False,False,False,False,0
2750275964,False,False,False,False,False,False,0
2750372674,False,False,False,False,False,False,0
2750852272,False,False,False,False,False,False,0
27509365,False,False,False,False,False,False,0
2752682519,False,False,False,False,False,False,0
2753424530,False,False,False,False,False,False,0
2753877727,False,False,False,False,False,False,0
275399347,False,False,False,False,False,False,0
27541730,False,False,False,False,False,False,0
2755557294,False,False,False,False,False,False,0
2755867076,False,False,False,False,False,False,0
2755867076,False,False,False,False,False,False,0
2755867076,False,False,False,False,False,False,0
2755867076,False,False,False,False,False,False,0
2756723222,False,False,False,False,False,False,0
2756723222,False,False,False,False,False,False,0
2756723222,False,False,False,False,False,False,0
2756723222,False,False,False,False,False,False,0
2757375669,False,False,False,False,False,False,0
2758033340,False,False,False,False,False,False,0
2758377843,False,False,False,False,False,False,0
2758458014,False,False,False,False,False,False,0
2758458014,False,False,False,False,False,False,0
2758458014,False,False,False,False,False,False,0
2758458014,False,False,False,False,False,False,0
27586734,False,False,False,False,False,False,0
27586734,False,False,False,False,False,False,0
2760070344,False,False,False,False,False,False,0
2760160509,False,False,False,False,False,False,0
2760160509,False,False,False,False,False,False,0
2760472287,False,False,False,False,False,False,0
2761139766,False,False,False,False,False,False,0
2761139766,False,False,False,False,False,False,0
2761139766,False,False,False,False,False,False,0
2761139766,False,False,False,False,False,False,0
2761182247,False,False,False,False,False,False,0
2761514985,False,False,False,False,False,False,0
2761690620,False,False,False,False,False,False,0
2761921729,False,False,False,False,False,False,0
2762021386,False,False,False,False,False,False,0
276347188,False,False,False,False,False,False,0
2764108108,False,False,False,False,False,False,0
2764108108,False,False,False,False,False,False,0
2764108108,False,False,False,False,False,False,0
2764108108,False,False,False,False,False,False,0
2765216451,False,False,False,False,False,False,0
2765311126,False,False,False,False,False,False,0
2765559816,False,False,False,False,False,False,0
27658085,False,False,False,False,False,False,0
2766316805,False,False,False,False,False,False,0
2766380452,False,False,False,False,False,False,0
2766494393,False,False,False,False,False,False,0
2767115429,False,False,False,False,False,False,0
2767711026,False,False,False,False,False,False,0
2767711026,False,False,False,False,False,False,0
2767711026,False,False,False,False,False,False,0
2767711026,False,False,False,False,False,False,0
2767885849,False,False,False,False,False,False,0
2767885849,False,False,False,False,False,False,0
2767953849,False,False,False,False,False,False,0
2768761160,False,False,False,False,False,False,0
2768761160,False,False,False,False,False,False,0
2768830106,False,False,False,False,False,False,0
2768842170,False,False,False,False,False,False,0
2768842170,False,False,False,False,False,False,0
2768842170,False,False,False,False,False,False,0
2768842170,False,False,False,False,False,False,0
2769568537,False,False,False,False,False,False,0
2770339487,False,False,False,False,False,False,0
2770580647,False,False,False,False,False,False,0
2771929977,False,False,False,False,False,False,0
2772544954,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2772738471,False,False,False,False,False,False,0
2773515546,False,False,False,False,False,False,0
2774366981,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2774565765,False,False,False,False,False,False,0
2775145745,False,False,False,False,False,False,0
2776230636,False,False,False,False,False,False,0
2776421602,False,False,False,False,False,False,0
2776636252,False,False,False,False,False,False,0
2777338428,False,False,False,False,False,False,0
2777370350,False,False,False,False,False,False,0
2777466747,False,False,False,False,False,False,0
2777947983,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2777949297,False,False,False,False,False,False,0
2778617065,False,False,False,False,False,False,0
2778699374,False,False,False,False,False,False,0
2778699374,False,False,False,False,False,False,0
2778699374,False,False,False,False,False,False,0
2778699374,False,False,False,False,False,False,0
2779894067,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780112174,False,False,False,False,False,False,0
2780479599,False,False,False,False,False,False,0
2780520050,False,False,False,False,False,False,0
27807242,False,False,False,False,False,False,0
2782259439,False,False,False,False,False,False,0
2782389765,False,False,False,False,False,False,0
2783590035,False,False,False,False,False,False,0
2783590035,False,False,False,False,False,False,0
2786112444,False,False,False,False,False,False,0
27863747,False,False,False,False,False,False,0
2786452410,False,False,False,False,False,False,0
2786452410,False,False,False,False,False,False,0
2786452410,False,False,False,False,False,False,0
2786452410,False,False,False,False,False,False,0
2786588295,False,False,False,False,False,False,0
2787176794,False,False,False,False,False,False,0
27874565,False,False,False,False,False,False,0
2787487799,False,False,False,False,False,False,0
2787866229,False,False,False,False,False,False,0
2787866229,False,False,False,False,False,False,0
2787866229,False,False,False,False,False,False,0
2787866229,False,False,False,False,False,False,0
2788229852,False,False,False,False,False,False,0
2788276039,False,False,False,False,False,False,0
2788709086,False,False,False,False,False,False,0
2788709086,False,False,False,False,False,False,0
2789066102,False,False,False,False,False,False,0
2789066102,False,False,False,False,False,False,0
2789066102,False,False,False,False,False,False,0
2789066102,False,False,False,False,False,False,0
2789268995,False,False,False,False,False,False,0
2789268995,False,False,False,False,False,False,0
2789268995,False,False,False,False,False,False,0
2789268995,False,False,False,False,False,False,0
2790446705,False,False,False,False,False,False,0
2790453407,False,False,False,False,False,False,0
2790931554,False,False,False,False,False,False,0
2791012247,False,False,False,False,False,False,0
2791012247,False,False,False,False,False,False,0
2791012247,False,False,False,False,False,False,0
2791012247,False,False,False,False,False,False,0
2791742729,False,False,False,False,False,False,0
2791809030,False,False,False,False,False,False,0
2791840531,False,False,False,False,False,False,0
2791876577,False,False,False,False,False,False,0
2791876577,False,False,False,False,False,False,0
2791876577,False,False,False,False,False,False,0
2791876577,False,False,False,False,False,False,0
2792268528,False,False,False,False,False,False,0
2792314148,False,False,False,False,False,False,0
2792314148,False,False,False,False,False,False,0
2792314148,False,False,False,False,False,False,0
2792314148,False,False,False,False,False,False,0
2792353347,False,False,False,False,False,False,0
2793211393,False,False,False,False,False,False,0
2793450635,False,False,False,False,False,False,0
2793886420,False,False,False,False,False,False,0
2794294125,False,False,False,False,False,False,0
2794940224,False,False,False,False,False,False,0
2796534911,False,False,False,False,False,False,0
2796691331,False,False,False,False,False,False,0
2796691331,False,False,False,False,False,False,0
2796691331,False,False,False,False,False,False,0
2796691331,False,False,False,False,False,False,0
2797264789,False,False,False,False,False,False,0
27972663,False,False,False,False,False,False,0
27972663,False,False,False,False,False,False,0
27972663,False,False,False,False,False,False,0
27972663,False,False,False,False,False,False,0
2797977749,False,False,False,False,False,False,0
2798761328,False,False,False,False,False,False,0
2798884554,False,False,False,False,False,False,0
279918770,False,False,False,False,False,False,0
2799391011,False,False,False,False,False,False,0
2799417413,False,False,False,False,False,False,0
2799417413,False,False,False,False,False,False,0
2800409071,False,False,False,False,False,False,0
280272-208Y,False,False,False,False,False,False,0
2802752138,False,False,False,False,False,False,0
2802876471,False,False,False,False,False,False,0
28030155,False,False,False,False,False,False,0
280307919,False,False,False,False,False,False,0
2803591877,False,False,False,False,False,False,0
2803969464,False,False,False,False,False,False,0
2804711984,False,False,False,False,False,False,0
2804952314605,False,False,False,False,False,False,0
2805240506,False,False,False,False,False,False,0
2805416511,False,False,False,False,False,False,0
2805553705,False,False,False,False,False,False,0
2805553705,False,False,False,False,False,False,0
2805553705,False,False,False,False,False,False,0
2805553705,False,False,False,False,False,False,0
2805671792,False,False,False,False,False,False,0
2806118056,False,False,False,False,False,False,0
2806422953,False,False,False,False,False,False,0
2806422953,False,False,False,False,False,False,0
2806422953,False,False,False,False,False,False,0
2806422953,False,False,False,False,False,False,0
2806824684,False,False,False,False,False,False,0
280819872,False,False,False,False,False,False,0
280819872,False,False,False,False,False,False,0
280819872,False,False,False,False,False,False,0
280819872,False,False,False,False,False,False,0
2808259872,False,False,False,False,False,False,0
2808615510,False,False,False,False,False,False,0
2808779291,False,False,False,False,False,False,0
2809377624,False,False,False,False,False,False,0
2809377624,False,False,False,False,False,False,0
2809377624,False,False,False,False,False,False,0
2809377624,False,False,False,False,False,False,0
2809804673,False,False,False,False,False,False,0
2810231451,False,False,False,False,False,False,0
2812569214,False,False,False,False,False,False,0
2812653146,False,False,False,False,False,False,0
28127422,False,False,False,False,False,False,0
28127422,False,False,False,False,False,False,0
28127422,False,False,False,False,False,False,0
28127422,False,False,False,False,False,False,0
2812929586,False,False,False,False,False,False,0
2812967267,False,False,False,False,False,False,0
2813217923,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
281405008,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2814339489,False,False,False,False,False,False,0
2815293486,False,False,False,False,False,False,0
2816150330,False,False,False,False,False,False,0
2816150330,False,False,False,False,False,False,0
2816568609,False,False,False,False,False,False,0
2816697564,False,False,False,False,False,False,0
2816920669,False,False,False,False,False,False,0
2817834217,False,False,False,False,False,False,0
2817949473,False,False,False,False,False,False,0
2818025968,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2818935645,False,False,False,False,False,False,0
2819377420,False,False,False,False,False,False,0
2819432866,False,False,False,False,False,False,0
2819499812,False,False,False,False,False,False,0
2819815972,False,False,False,False,False,False,0
2819815972,False,False,False,False,False,False,0
2820066253,False,False,False,False,False,False,0
2821203837,False,False,False,False,False,False,0
2821203837,False,False,False,False,False,False,0
2821695659,False,False,False,False,False,False,0
2821695659,False,False,False,False,False,False,0
2821695659,False,False,False,False,False,False,0
2821695659,False,False,False,False,False,False,0
2821897058,False,False,False,False,False,False,0
2822644237,False,False,False,False,False,False,0
2822644237,False,False,False,False,False,False,0
2822644237,False,False,False,False,False,False,0
2822644237,False,False,False,False,False,False,0
2822991675,False,False,False,False,False,False,0
2823286753,False,False,False,False,False,False,0
2824917113,False,False,False,False,False,False,0
2825032750,False,False,False,False,False,False,0
2825580576,False,False,False,False,False,False,0
2825824720,False,False,False,False,False,False,0
2826684594,False,False,False,False,False,False,0
2827582560,False,False,False,False,False,False,0
2827582560,False,False,False,False,False,False,0
2827582560,False,False,False,False,False,False,0
2827582560,False,False,False,False,False,False,0
2827585821,False,False,False,False,False,False,0
2827859830,False,False,False,False,False,False,0
2828290165,False,False,False,False,False,False,0
2828304011,False,False,False,False,False,False,0
2828473749,False,False,False,False,False,False,0
2828702009,False,False,False,False,False,False,0
2829125772,False,False,False,False,False,False,0
2829125772,False,False,False,False,False,False,0
2829125772,False,False,False,False,False,False,0
2829125772,False,False,False,False,False,False,0
2829498220,False,False,False,False,False,False,0
2829643906,False,False,False,False,False,False,0
2830749614,False,False,False,False,False,False,0
2830749614,False,False,False,False,False,False,0
2830863338,False,False,False,False,False,False,0
2831527550,False,False,False,False,False,False,0
2831527550,False,False,False,False,False,False,0
2831527550,False,False,False,False,False,False,0
2831527550,False,False,False,False,False,False,0
2831690156,False,False,False,False,False,False,0
2831721222,False,False,False,False,False,False,0
2831721222,False,False,False,False,False,False,0
2831721222,False,False,False,False,False,False,0
2831721222,False,False,False,False,False,False,0
2831753880,False,False,False,False,False,False,0
2832296687,False,False,False,False,False,False,0
2832556141,False,False,False,False,False,False,0
2832834848,False,False,False,False,False,False,0
2832847294,False,False,False,False,False,False,0
2832847294,False,False,False,False,False,False,0
2832945430,False,False,False,False,False,False,0
2832945430,False,False,False,False,False,False,0
2832945430,False,False,False,False,False,False,0
2832945430,False,False,False,False,False,False,0
2833218535,False,False,False,False,False,False,0
2834050969,False,False,False,False,False,False,0
2834650599,False,False,False,False,False,False,0
2834650599,False,False,False,False,False,False,0
2834650599,False,False,False,False,False,False,0
2834650599,False,False,False,False,False,False,0
2834739293,False,False,False,False,False,False,0
283569525,False,False,False,False,False,False,0
2836843584,False,False,False,False,False,False,0
2838100812,False,False,False,False,False,False,0
2838100812,False,False,False,False,False,False,0
2838100812,False,False,False,False,False,False,0
2838100812,False,False,False,False,False,False,0
2838873389,False,False,False,False,False,False,0
2839316838,False,False,False,False,False,False,0
2839316838,False,False,False,False,False,False,0
2839316838,False,False,False,False,False,False,0
2839316838,False,False,False,False,False,False,0
2840287133,False,False,False,False,False,False,0
2840786794,False,False,False,False,False,False,0
2840786794,False,False,False,False,False,False,0
2840786794,False,False,False,False,False,False,0
2840786794,False,False,False,False,False,False,0
2840828247,False,False,False,False,False,False,0
2841559254,False,False,False,False,False,False,0
284192325,False,False,False,False,False,False,0
2843335149,False,False,False,False,False,False,0
2843335149,False,False,False,False,False,False,0
2843335149,False,False,False,False,False,False,0
2843335149,False,False,False,False,False,False,0
2843556528,False,False,False,False,False,False,0
28439471,False,False,False,False,False,False,0
2843996504,False,False,False,False,False,False,0
2844444668,False,False,False,False,False,False,0
2844876917,False,False,False,False,False,False,0
2845791932,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
28459544,False,False,False,False,False,False,0
